username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2019/09/22 06:31;23;32;"13 free tools for #API design, development, & testing — for example, Amazon API Gateway allows you to build front-end APIs for applications built on Amazon EC2, #AWS Lambda, or any web application: https://dy.si/1VTf942 ———— #microservices #cloud #serverless #FaaS #coding #IoTpic.twitter.com/FlamASxqlf";;;#API #AWS #microservices #cloud #serverless #FaaS #coding #IoTpic;"1175613629653274625";https://twitter.com/KirkDBorne/status/1175613629653274625
;2019/09/22 02:06;68;143;"Get access to dozens of step-by-step recipes for quickly building scalable #serverless apps. Download the free e-book: http://msft.it/6012TPxge pic.twitter.com/GZYzkgVvb3";;;#serverless;"1175546754965676033";https://twitter.com/Azure/status/1175546754965676033
;2019/09/21 23:10;15;32;"On the next episode of Serverless Chats, Jeremy talks with Gillian Armstrong (⁦@virtualgill⁩) and Mark McCann (⁦@MarkMcCann⁩) about Liberty Mutual’s strategy for #serverless adoption, how they make it easier for devs to succeed, and some of the projects they’ve built. pic.twitter.com/z1dES8dzvM";;@virtualgill @MarkMcCann;#serverless;"1175502599786774530";https://twitter.com/ServerlessChats/status/1175502599786774530
;2019/09/19 15:07;10;22;"Keep hearing about serverless programming, but never took the time to look into it? This new post is a great opportunity to get started with everything #serverless, from “what it means“ to “how to build your first serverless app“! https://buff.ly/2V3tE9B @goserverless #AWSpic.twitter.com/k03PoDHrXz";;@goserverless;#serverless #AWSpic;"1174656199326937090";https://twitter.com/snipcart/status/1174656199326937090
;2019/09/19 13:50;12;52;"FaaS (Function as a Service) は インフラの進化の賜物！ 仮想マシンからコンテナに #serverlesstokyo #serverless pic.twitter.com/pE21d0jUBX";;;#serverlesstokyo #serverless;"1174636837807149056";https://twitter.com/chomado/status/1174636837807149056
;2019/09/17 10:07;39;115;"What's your favorite song to listen while you code? #code #programming #angular #react #nodejs #reactjs #webdev #developer #vuejs #aws #serverless #mongodb #100DaysOfCode #softwareengineer #app #web #javascript #java #php #csharp #CodeNewbie #freeCodeCamp https://dev.to/pato_codes/favorite-song-to-listen-while-you-code-4me6 …";;;#code #programming #angular #react #nodejs #reactjs #webdev #developer #vuejs #aws #serverless #mongodb #100DaysOfCode #softwareengineer #app #web #javascript #java #php #csharp #CodeNewbie #freeCodeCamp;"1173855888806952960";https://twitter.com/devpato/status/1173855888806952960
;2019/09/15 23:56;40;47;"3 Categories of Industrial Intelligence #IoT #IIoT #5G #Serverless #industry40 #EdgeComputing #ML #AI #Engineering @ipfconline1 @evankirstel @Fabriziobustama @Ronald_vanLoon @mvollmer1 @sbmeunier @terence_mills @IanLJones98 @SBUCloud @HeinzVHoenenhttps://www.aisoma.de/3-categories-of-industrial-intelligence/ …";;@ipfconline1 @evankirstel @Fabriziobustama @Ronald_vanLoon @mvollmer1 @sbmeunier @terence_mills @IanLJones98 @SBUCloud @HeinzVHoenenhttps;#IoT #IIoT #5G #Serverless #industry40 #EdgeComputing #ML #AI #Engineering;"1173339751279206407";https://twitter.com/AISOMA_AG/status/1173339751279206407
;2019/09/15 22:37;45;30;"The #DataScience Handbook: Advice and Insights from 25 #DataScientists. #BigData #Analytics #MachineLearning #AI #IoT #IIoT #PyTorch #Python #RStats #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Books cc: @dpatil @oxana_zeitler http://bit.ly/2K0N4F1 pic.twitter.com/tYJulTaTWn";;@dpatil @oxana_zeitler;#DataScience #DataScientists #BigData #Analytics #MachineLearning #AI #IoT #IIoT #PyTorch #Python #RStats #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Books;"1173319884756914176";https://twitter.com/gp_pulipaka/status/1173319884756914176
;2019/09/15 18:37;13;20;"This was a fun chat with @forrestbrazeal. Great info for enterprises, but also for startups looking to build better CI/CD pipelines for their #serverless projects. Make sure you subscribe so you don't miss an episode! https://www.serverlesschats.com/subscribe https://twitter.com/ServerlessChats/status/1173223443829022720 …";;@forrestbrazeal;#serverless;"1173259575669198848";https://twitter.com/jeremy_daly/status/1173259575669198848
;2019/09/15 06:52;26;47;"How to model data for modern workloads and apps using #CosmosDB https://docs.microsoft.com/en-us/azure/cosmos-db/modeling-data … https://docs.microsoft.com/en-us/azure/cosmos-db/how-to-model-partition-example … #Azure #CosmosDB #database #NoSQL #SQL #BigData #Data #DataModeling #Apps #AppDev #DevOps #AI #IoT #Serverless #JSON #Documentpic.twitter.com/4itjntU5Y0";;;#CosmosDB #Azure #CosmosDB #database #NoSQL #SQL #BigData #Data #DataModeling #Apps #AppDev #DevOps #AI #IoT #Serverless #JSON #Documentpic;"1173082154508546050";https://twitter.com/AzureCosmosDB/status/1173082154508546050
;2019/09/14 01:42;13;95;"Since @chrismunns conveniently left off labels that would identify what the graph was showing, I fixed it for him. #serverless #Kubernetes https://twitter.com/chrismunns/status/1172591590537383938 …pic.twitter.com/gApXs9anxi";;@chrismunns;#serverless #Kubernetes;"1172641708141502464";https://twitter.com/QuinnyPig/status/1172641708141502464
;2019/09/13 22:23;93;261;"Initial impact of last week's #AWSLambda + VPC improvements: https://aws.amazon.com/blogs/compute/announcing-improved-vpc-networking-for-aws-lambda-functions/ … #serverless #gettinghotinhere pic.twitter.com/Wme62UotO7";;;#AWSLambda #serverless #gettinghotinhere;"1172591590537383938";https://twitter.com/chrismunns/status/1172591590537383938
;2019/09/13 18:29;10;22;"Slides from my talk at @owasp @GlobalAppSecDC. Thanks to a great, receptive audience #serverless #appsec @GraphQLhttps://drive.google.com/file/d/1gYuwCXemyYMGfeV0OD0CpqsIATvwKf08/view?usp=sharing …";;@owasp @GlobalAppSecDC @GraphQLhttps;#serverless #appsec;"1172532873884327937";https://twitter.com/abhaybhargav/status/1172532873884327937
;2019/09/13 18:01;16;18;"Are you a member of @WomenWhoCode and interested in #serverless cloud computing? Submit your scholarship application for a free pass to #Serverlessconf in NYC this October hosted by @acloudguru #WWCode http://bit.ly/2kyRMTJ pic.twitter.com/Vgf1Vh4J3C";;@WomenWhoCode @acloudguru;#serverless #Serverlessconf #WWCode;"1172525719727104007";https://twitter.com/Serverlessconf/status/1172525719727104007
;2019/09/13 16:30;120;327;"Here's a little "sneak peek" at what's coming soon to @nestframework One #NestJS app + compiler = multiple lambda functions declaratively define your lambda functions shared resources are bundled together tree-shaking out-of-the-box #serverless #nodejspic.twitter.com/9CA9eDWsxU";;@nestframework;#NestJS #serverless #nodejspic;"1172502896556019712";https://twitter.com/kammysliwiec/status/1172502896556019712
;2019/09/13 13:57;11;26;"deck from my talk "Visualizing Serverless Cloud Systems" https://slides.com/lynnlangit/programing-14 … #serverless";;;#serverless;"1172464256870158336";https://twitter.com/lynnlangit/status/1172464256870158336
;2019/09/13 12:44;27;37;"Taking Serverless to the Next Level – the slides from my session today at ServerlessDays Belgrade! https://speakerdeck.com/danilop/taking-serverless-to-the-next-level-9f479a78-4f7c-4428-bdb6-0c19ae11bc9d … @ServerlessBGD #Serverless #ServerlessDays #Belgrade";;@ServerlessBGD;#Serverless #ServerlessDays #Belgrade;"1172445964407197696";https://twitter.com/danilop/status/1172445964407197696
;2019/09/12 18:28;13;63;"I’m going to be at @Serverlessconf NY! Believe it or not, this will be my first one - looking forward to basking in the #serverless brilliance all around me and listening to the community. @ me if you are going to be there !";;@Serverlessconf @;#serverless;"1172170092466991104";https://twitter.com/ajaynairthinks/status/1172170092466991104
;2019/09/12 09:23;16;42;"People knock Britain, but does anyone else’s government scale to zero in a crisis? #Serverless";;;#Serverless;"1172033079202013184";https://twitter.com/doctor_julz/status/1172033079202013184
;2019/09/09 23:23;10;29;"I blogged about how to use Callbacks to wait and restart @awscloud Step Functions state machine with Lambdas, using the Serverless Framework https://blog.v-studios.com/2019/09/serverless-step-functions-with-callback.html … Thanks @trrhodes @alexbdebrie @goserverless for the inspiration! #aws #serverless #lambda";;@awscloud @trrhodes @alexbdebrie @goserverless;#aws #serverless #lambda;"1171157228621090817";https://twitter.com/Shentonfreude/status/1171157228621090817
;2019/09/09 22:27;24;76;"Say hello to #serverless containers with #CloudRun. Watch me deploy Open Office as a serverless microservice in 3 ways, using Cloud Run, GKE, and #Knative. #portability #kuberneteshttps://www.youtube.com/watch?time_continue=1&v=nhwYc4StHIc …";;;#serverless #CloudRun #Knative #portability #kuberneteshttps;"1171143082131128320";https://twitter.com/swongful/status/1171143082131128320
;2019/09/08 01:52;34;52;"Power BI incremental refresh with #CosmosDB https://docs.microsoft.com/en-us/azure/cosmos-db/create-real-time-weather-dashboard-powerbi#power-bi-incremental-refresh … #Azure #CosmosDB #database #NoSQL #SQL #BigData #PowerBI #Analytics #AI #BI #Serverless #Reportingpic.twitter.com/spcMjTRJlE";;;#CosmosDB #power #Azure #CosmosDB #database #NoSQL #SQL #BigData #PowerBI #Analytics #AI #BI #Serverless #Reportingpic;"1170470016103276544";https://twitter.com/AzureCosmosDB/status/1170470016103276544
;2019/09/06 20:58;32;52;"Learn how @stackeryio helps you to build #serverless WebSockets so you can focus on writing code for backend AWS Lambda functions: https://amzn.to/2PLq30V pic.twitter.com/BXXvVTYQfO";;@stackeryio;#serverless;"1170033421881683969";https://twitter.com/awscloud/status/1170033421881683969
;2019/09/06 20:02;19;46;"#ThisisMyArchitecture: See how ShopFully International Group created a global, #serverless log ingestion & analytics system that each day, just in Italy, handles 3 millions unique users & 30 millions events! https://amzn.to/2MZcU29 pic.twitter.com/DUakSUz7s5";;;#ThisisMyArchitecture #serverless;"1170019403431387136";https://twitter.com/awscloud/status/1170019403431387136
;2019/09/06 11:00;14;20;"Best Practices for Managing Spend in the #Cloud via @cloudtp http://bit.ly/2LpZRoG #serverless #CloudComputing cc: @TheCloudand_Me @avrohomg @archonsec @BentleyAudrey @TopCyberNews @Fabriziobustama @imoyse @fogle_shane @MusicComposer1 @SBUCloudpic.twitter.com/rzk9nGEEd8";;@cloudtp @TheCloudand_Me @avrohomg @archonsec @BentleyAudrey @TopCyberNews @Fabriziobustama @imoyse @fogle_shane @MusicComposer1 @SBUCloudpic;#Cloud #serverless #CloudComputing;"1169883013418639360";https://twitter.com/alcgroup/status/1169883013418639360
;2019/09/06 00:55;37;82;"This month’s issue of AWS Architecture Monthly is all about #serverless—the native architecture of the cloud that enables you to build applications without thinking about servers. Preview the magazine on Flipboard today! https://amzn.to/2PQC999 pic.twitter.com/TVjqdNuvZr";;;#serverless;"1169730679376109568";https://twitter.com/awscloud/status/1169730679376109568
;2019/09/04 17:07;30;41;"3 Categories of Industrial Intelligence #IoT #IIoT #5G #Serverless #industry40 #EdgeComputing #ML #AI @ipfconline1 @AndyHorvitz @jblefevre60 @Ronald_vanLoon @mvollmer1 @sbmeunier @terence_mills @IanLJones98 @SBUCloud @Fabriziobustama @tuvcom_industryhttps://www.aisoma.de/3-categories-of-industrial-intelligence/ …";;@ipfconline1 @AndyHorvitz @jblefevre60 @Ronald_vanLoon @mvollmer1 @sbmeunier @terence_mills @IanLJones98 @SBUCloud @Fabriziobustama @tuvcom_industryhttps;#IoT #IIoT #5G #Serverless #industry40 #EdgeComputing #ML #AI;"1169250714641686528";https://twitter.com/AISOMA_AG/status/1169250714641686528
;2019/09/04 06:51;19;42;"Issue #53 of Off-by-none is out! This week, we're celebrating our ONE YEAR ANNIVERSARY! We’ve got some surprises for our loyal readers, plus plenty of amazing #serverless content from the community. We also have a very special of the week! #offbynonehttps://www.jeremydaly.com/newsletter-issue-53/ …";;;#53 #serverless #offbynonehttps;"1169095710408683522";https://twitter.com/jeremy_daly/status/1169095710408683522
;2019/09/03 23:52;12;38;"Matching the "thousands of ephemeral things"of #awslambda with the formidable security controls that private networks provide meant a compromise on performance - till now. Excited to start rolling this capability out, and curious to see what #serverless patterns it unlocks :) https://twitter.com/chrismunns/status/1168959235989880832 …";;;#awslambda #serverless;"1168990123746349056";https://twitter.com/ajaynairthinks/status/1168990123746349056
;2019/09/03 21:49;496;981;"Announcing improved VPC networking for AWS Lambda functions! - https://aws.amazon.com/blogs/compute/announcing-improved-vpc-networking-for-aws-lambda-functions/ … #serverless #awsLambda";;;#serverless #awsLambda;"1168959235989880832";https://twitter.com/chrismunns/status/1168959235989880832
;2019/09/03 21:26;6;46;"Hey @edjgeek you think we should announce a major improvement to how AWS Lambda functions work with your Amazon VPC networks today?? #serverless";;@edjgeek;#serverless;"1168953544734629888";https://twitter.com/chrismunns/status/1168953544734629888
;2019/09/03 19:43;35;37;"The Fusion of #5G, #IoT and #AI #SmartCities #ML #Serverless @ipfconline1 @antgrasso @Ronald_vanLoon @mvollmer1 @sbmeunier @terence_mills @SBUCloud @Fabriziobustama @SpirosMargaris @MikeQuindazzi @cybersecboardrm @grattongirl @HeinzVHoenen @ingliguorihttps://www.aisoma.de/promising-marriage-the-fusion-of-5g-iot-and-ai/ …";;@ipfconline1 @antgrasso @Ronald_vanLoon @mvollmer1 @sbmeunier @terence_mills @SBUCloud @Fabriziobustama @SpirosMargaris @MikeQuindazzi @cybersecboardrm @grattongirl @HeinzVHoenen @ingliguorihttps;#5G #IoT #AI #SmartCities #ML #Serverless;"1168927481019154432";https://twitter.com/AISOMA_AG/status/1168927481019154432
;2019/09/03 04:29;20;25;"How to build highly available applications with #CosmosDB - 4 steps: https://docs.microsoft.com/en-us/azure/cosmos-db/high-availability#building-highly-available-applications … #Azure #CosmosDB #database #NoSQL #SQL #BigData #Apps #HighAvailability #MultiMaster #GlobalDistribution #IoT #AI #Serverless pic.twitter.com/I1ad9C66Iw";;;#CosmosDB #building #Azure #CosmosDB #database #NoSQL #SQL #BigData #Apps #HighAvailability #MultiMaster #GlobalDistribution #IoT #AI #Serverless;"1168697566013165568";https://twitter.com/AzureCosmosDB/status/1168697566013165568
;2019/09/02 01:07;23;98;"On this episode of #ThisisMyArchitecture, learn how TeamSystem uses AWS to create a #serverless application! https://amzn.to/2zIZizw pic.twitter.com/fL8gZ7HU3N";;;#ThisisMyArchitecture #serverless;"1168284238250172422";https://twitter.com/awscloud/status/1168284238250172422
;2019/09/01 04:31;10;16;"On the next episode of Serverless Chats, Jeremy talks with Emrah Şamdan (@emrahsamdan) about discovering problems before they cause issues, what constitutes signals of failure in #serverless apps, and how we can be better prepared to respond to incidents. https://www.serverlesschats.com/subscribe pic.twitter.com/FcJGI2nTjN";;@emrahsamdan;#serverless;"1167973132650418179";https://twitter.com/ServerlessChats/status/1167973132650418179
;2019/08/30 19:11;34;47;"Do you have a #Serverless sample you can share with the community? Please contribute to the #Serverless Library and make the world a better place! https://www.serverlesslibrary.net/";;;#Serverless #Serverless;"1167469852623167488";https://twitter.com/AzureFunctions/status/1167469852623167488
;2019/08/30 01:00;26;54;"AWS SAM 1.14: 10 documentation updates, 11 community contributions (big milestone), 14 features and fixes - including support for API Gateway Resource Policies, and making it easier to work with API Keys (usage plans coming soon!) #aws #serverless #awssamhttps://github.com/awslabs/serverless-application-model/releases/tag/v1.14.0 …";;;#aws #serverless #awssamhttps;"1167195232070328320";https://twitter.com/salman_paracha/status/1167195232070328320
;2019/08/29 23:28;18;53;"Next Caller is using #serverless & #ML technologies to help customers determine whether or not a phone call poses a risk of fraud, all in a matter of milliseconds. Check out their architectural pattern in this episode of #ThisisMyArchitecture! https://youtu.be/K27WjYwyqw8 pic.twitter.com/sYZ8VMEXzx";;;#serverless #ML #ThisisMyArchitecture;"1167172123997167628";https://twitter.com/awscloud/status/1167172123997167628
;2019/08/29 14:25;18;48;""Five security tips for OpenFaaS on Kubernetes" by @alexellisuk Covering everything from auth options, to TLS, mTLS, to RBAC, read-only file-systems and more. @linkerd @kubernetesio @CloudNativeFdn #serverless #paas #faas #securityhttps://www.openfaas.com/blog/five-security-tips/ …";;@alexellisuk @linkerd @kubernetesio @CloudNativeFdn;#serverless #paas #faas #securityhttps;"1167035458620145666";https://twitter.com/openfaas/status/1167035458620145666
;2019/08/29 09:18;31;49;"Popular Use Cases - with #CosmosDB https://docs.microsoft.com/en-us/azure/cosmos-db/use-cases … #Azure #CosmosDB #database #NoSQL #SQL #BigData #data #Operational #Analytics #AI #IoT #Streaming #Serverless pic.twitter.com/IAS3weJJ1Y";;;#CosmosDB #Azure #CosmosDB #database #NoSQL #SQL #BigData #data #Operational #Analytics #AI #IoT #Streaming #Serverless;"1166958253093244928";https://twitter.com/AzureCosmosDB/status/1166958253093244928
;2019/08/29 07:32;39;162;"TIL the first automobiles were described as “horseless”, like the first cellphones were called “wireless phones”. Good reminder that terms describing transformational transitions often describe the absence of something, till the durable description inevitably emerges. #serverless";;;#serverless;"1166931634475565056";https://twitter.com/ajaynairthinks/status/1166931634475565056
;2019/08/29 07:31;14;32;"Oh, this is a great slide. #serverless architecture summarized by @danilop at #SDMEL19pic.twitter.com/UMrmChVqkO";;@danilop;#serverless #SDMEL19pic;"1166931380657254400";https://twitter.com/ben11kehoe/status/1166931380657254400
;2019/08/29 05:01;11;19;"AWS X-Ray Now Supports Amazon SQS! More end-to-end traceability for your #serverless applications! https://buff.ly/2zvoYj3";;;#serverless;"1166893647096426496";https://twitter.com/sliedigaws/status/1166893647096426496
;2019/08/29 01:18;13;27;"Videos are posted from @ServerlessTLV! Check out @mattchenderson speaking about security and how your habits change when moving to #Serverless. https://youtu.be/rJBCRhrfnak";;@ServerlessTLV @mattchenderson;#Serverless;"1166837519742164992";https://twitter.com/AzureFunctions/status/1166837519742164992
;2019/08/28 19:04;121;265;"#Serverless #toolkit for Pentesters: https://blog.ropnop.com/serverless-toolkit-for-pentesters/ … #infosec #hacking #redteam #pentesting or maybe #bugbounty when needed for OOB #XXE #SSRF";;;#Serverless #toolkit #infosec #hacking #redteam #pentesting #bugbounty #XXE #SSRF;"1166743340810997761";https://twitter.com/Gamliel_InfoSec/status/1166743340810997761
;2019/08/27 19:38;11;23;"I built a #serverless app to delete VPCs in @awscloud. It's not perfect, but it certainly beats doing it in the consolehttps://github.com/bildungsroman/aws-vpc-eradicator …";;@awscloud;#serverless;"1166389441906085890";https://twitter.com/annaspies/status/1166389441906085890
;2019/08/26 02:55;25;48;"This month’s issue of AWS Architecture Monthly is all about #serverless—the native architecture of the cloud that enables you to build applications without thinking about servers. Preview the magazine on Flipboard today! https://amzn.to/33Yz6yU pic.twitter.com/60rUj7oXAU";;;#serverless;"1165774615374901249";https://twitter.com/awscloud/status/1165774615374901249
;2019/08/26 01:01;50;124;"new blog post: Publishing Lambda Layers using SAR #awslambda #serverless https://serverless.pub/sar-layers/";;;#awslambda #serverless;"1165746136428269568";https://twitter.com/gojkoadzic/status/1165746136428269568
;2019/08/25 16:08;14;20;"ServerlessDays Sydney and Melbourne are both happening next week - a huge number of great speakers at both. Don't miss out, last tickets remaining! https://serverlessdays.io/ @ServerlessMEL @SydDays #serverless #australia";;@ServerlessMEL @SydDays;#serverless #australia;"1165611803667288064";https://twitter.com/jbesw/status/1165611803667288064
;2019/08/24 16:33;19;23;"RT @d_IoT_d: RT @automeme: 5 Applications Of Collaborative Robots In Manufacturing - Forbes https://www.forbes.com/sites/cognitiveworld/2019/08/09/5-applications-of-collaborative-robots-in-manufacturing/ … via @GoogleNews #IoT #IIoT #5G #Industry40 #MachineLearning #DataScience #smartcities #Serverless @i40zentrum @antgrasso @Ronald_vanLoon @mvollmer1 @sbm…";;@d_IoT_d @automeme @GoogleNews @i40zentrum @antgrasso @Ronald_vanLoon @mvollmer1 @sbm;#IoT #IIoT #5G #Industry40 #MachineLearning #DataScience #smartcities #Serverless;"1165255766879690752";https://twitter.com/machine_ml/status/1165255766879690752
;2019/08/24 02:54;7;49;"The #serverless group is slowly getting smaller as people are heading back to their respective corners of the world. Such an amazing week with amazing people! pic.twitter.com/Sp5jxlueT6";;;#serverless;"1165049751286378496";https://twitter.com/jeremy_daly/status/1165049751286378496
;2019/08/23 19:54;19;36;"Yep! The legendary @JeffBarr dishes with me on why customers trust @AWSCloud to to modernize their #Windows and #SQLServer Workloads! https://www.linkedin.com/pulse/why-customers-trust-aws-modernize-windows-workloads-sandy-carter … via @LinkedIn #cloud #machinelearning #containers #serverless #bigdata";;@JeffBarr @AWSCloud @LinkedIn;#Windows #SQLServer #cloud #machinelearning #containers #serverless #bigdata;"1164944123264032768";https://twitter.com/sandy_carter/status/1164944123264032768
;2019/08/23 16:46;20;75;"I wrote a new post on event sourcing, with a simple demo app to illustrate how you can implement event sourcing with snapshots using Lambda and DynamoDB. Hope you enjoy it! :-) https://theburningmonk.com/2019/08/a-simple-event-sourcing-example-with-snapshots-using-lambda-and-dynamodb/ … #aws #awslambda #serverless";;;#aws #awslambda #serverless;"1164896766522798081";https://twitter.com/theburningmonk/status/1164896766522798081
;2019/08/23 11:25;7;68;"Team has rocked it this week!! 100% firing on all cylinders towards #serverless awesomeness. If you’re competing against @AWScloud Serverless in 2020 you’re gonna have a bad time. And for those of you onboard, it’s only Day 1.";;@AWScloud;#serverless;"1164816031237332992";https://twitter.com/chrismunns/status/1164816031237332992
;2019/08/23 08:33;17;24;"Use the change feed estimator for change feed processor in #CosmosDB https://docs.microsoft.com/en-us/azure/cosmos-db/how-to-use-change-feed-estimator … #Azure #CosmosDB #database #NoSQL #SQL #BigData #EventSourcing #RealTime #Analytics #AI #Serverless #IoT #Apps #AppDev #DevOpspic.twitter.com/aH2Vk6rTYy";;;#CosmosDB #Azure #CosmosDB #database #NoSQL #SQL #BigData #EventSourcing #RealTime #Analytics #AI #Serverless #IoT #Apps #AppDev #DevOpspic;"1164772549273632768";https://twitter.com/AzureCosmosDB/status/1164772549273632768
;2019/08/23 07:18;20;53;"Learn how SynchroNet uses a lightweight, #serverless, event-driven architecture to ensure that the right user personas get the right workspace resources every time. #ThisisMyArchitecture https://amzn.to/2TVtqRk pic.twitter.com/CAMdRHDn7E";;;#serverless #ThisisMyArchitecture;"1164753700285366274";https://twitter.com/awscloud/status/1164753700285366274
;2019/08/22 22:04;10;27;"Red/Star team diagram from today's @twitch TV "Iron Hack" challenge part one. Clearly the better diagram! #serverless #awsdeveloperspic.twitter.com/jCagLmezMq";;@twitch;#serverless #awsdeveloperspic;"1164614348712501248";https://twitter.com/chrismunns/status/1164614348712501248
;2019/08/22 14:37;13;24;"See how #GraphQL + Hasura can be used in your next project with this sample app collection. It covers: - JS frameworks like Next.js, Nuxt, Svelte & #Vuejs - serverless & realtime - Using @Gatsbyjs & @Auth0 https://github.com/hasura/graphql-engine/tree/master/community/sample-apps … #javascript #serverless #JAMstack @sveltejs";;@Gatsbyjs @Auth0 @sveltejs;#GraphQL #Vuejs #javascript #serverless #JAMstack;"1164501784280236034";https://twitter.com/HasuraHQ/status/1164501784280236034
;2019/08/22 08:21;10;25;"Never thought it could be that easy to deploy a complete #serverless CDN, until I wrapped it all in a single serverless component https://twitter.com/goserverless/status/1164278872545857536 …";;;#serverless;"1164407165173534720";https://twitter.com/eahefnawy/status/1164407165173534720
;2019/08/21 23:51;20;63;"Today we're releasing the zero-config Serverless CDN component it supports secure SSL-enabled custom domains and is powered by AWS S3, AWS CloudFront, AWS Route53 & AWS Certificate Manager. All can be deployed w/only 2 lines of YAML #serverless #aws http://ow.ly/berP50vEX9Q pic.twitter.com/Vkujt9I0Gw";;;#serverless #aws;"1164278872545857536";https://twitter.com/goserverless/status/1164278872545857536
;2019/08/21 16:44;8;127;"So out dashboards at work, are now running entirely on #LaravelVapor with @laravelphp 6.0! Thank you @taylorotwell for an incredible product! #serverless #lamda #dashboardpic.twitter.com/Rup4HKLfu0";;@laravelphp @taylorotwell;#LaravelVapor #serverless #lamda #dashboardpic;"1164171513995698176";https://twitter.com/NegoZiatoR/status/1164171513995698176
;2019/08/21 01:51;14;23;"Our schedule is now LIVE! Check out some of the amazing sessions you'll get to see at this year's conference. ➜ https://nf.ie/30mfPFb Tickets now on sale! ➜ https://nf.ie/30nudwQ #Nodejs #Javascript #Opensource #Serverless #WebAssembly #NodeIs10 #IoTpic.twitter.com/RZaVoOJLBg";;;#Nodejs #Javascript #Opensource #Serverless #WebAssembly #NodeIs10 #IoTpic;"1163946746994733062";https://twitter.com/NodeConfEU/status/1163946746994733062
;2019/08/20 20:25;9;22;"Live Preview: Build and Test Workers Faster with Wrangler CLI 1.2.0 #serverless https://cfl.re/2HgrGxg";;;#serverless;"1163864700611911680";https://twitter.com/Cloudflare/status/1163864700611911680
;2019/08/20 17:35;8;19;"Are you ready to level up your career? @WWCodeCloud Conference sponsors are hiring. Upload your resume → http://ow.ly/bSqr50vCxkL @googlecloud @Azure @vmwarecloud #serverless #cloudnative #SaaSpic.twitter.com/C6VYcGPluY";;@WWCodeCloud @googlecloud @Azure @vmwarecloud;#serverless #cloudnative #SaaSpic;"1163821792550670341";https://twitter.com/WomenWhoCode/status/1163821792550670341
;2019/08/20 02:03;23;64;"I updated my post on doing blue-green deployments with Step Functions now that it's a one-liner config with the serverless-step-functions plugin! https://theburningmonk.com/2019/08/how-to-do-blue-green-deployment-for-step-functions/ … #serverless #aws #awslambdapic.twitter.com/JPyjuaNg52";;;#serverless #aws #awslambdapic;"1163587342730481665";https://twitter.com/theburningmonk/status/1163587342730481665
;2019/08/18 15:26;26;69;"In this episode of #ThisisMyArchitecture, Valerio Lazzeris from GE Avio explains how they developed a #serverless application for their finance team to manage expense approvals & purchase orders. pic.twitter.com/VxjSYwz16q";;;#ThisisMyArchitecture #serverless;"1163064572644929536";https://twitter.com/awscloud/status/1163064572644929536
;2019/08/15 12:42;11;50;"We are happy to announce that we are doing workshops! Richard Boyd (@rchrdbyd) will facilitate a workshop that will teach you more about AWS Cloud Development Kit. https://stockholm.serverlessdays.io/workshops/cdk.workshop/ … #Serverless #ServerlessDaysStockholm";;@rchrdbyd;#Serverless #ServerlessDaysStockholm;"1161936268009398272";https://twitter.com/ServerlessSthlm/status/1161936268009398272
;2019/08/15 07:44;40;29;"Python is Eating the World. #BigData #Analytics #DataScience #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming @CVCompiler https://tek.io/33uxUmB pic.twitter.com/C9JbAHzxR6";;@CVCompiler;#BigData #Analytics #DataScience #IoT #IIoT #PyTorch #Python #RStats #TensorFlow #Java #JavaScript #ReactJS #GoLang #CloudComputing #Serverless #DataScientist #Linux #Programming;"1161861124167352321";https://twitter.com/gp_pulipaka/status/1161861124167352321
;2019/08/14 22:40;17;101;"LocalStack kullanarak local'inizde nasıl AWS uygulamaları geliştirebileceğinizi anlatan bir makale yazdım. İçerisinde Serverless Framework kullanılarak deploy edilen bir Lambda Function örneği de var. #AWS #Serverless #dotnetcorehttps://medium.com/codefiction/localstack-kullanarak-aws-uygulamalar%C4%B1n%C4%B1-yerelde-geli%C5%9Ftirmek-485306f1ca3a?source=friends_link&sk=85e51d9870d2886324a739ed3223a011 …";;;#AWS #Serverless #dotnetcorehttps;"1161724259623981057";https://twitter.com/denizirgin/status/1161724259623981057
;2019/08/14 16:30;24;30;"Serious #serverless squad for @awscloud's Ask the Experts on Aug 22! http://bit.ly/33w7NM3 @hichaelmart @mweagle @mavi888uy @ben11kehoe @ewindisch @forrestbrazeal @jeremy_daly @simalexan @IamStan @austencollins @sbarski @RobGruhl @yoshidashingo @slobodan_ @theburningmonk";;@awscloud @hichaelmart @mweagle @mavi888uy @ben11kehoe @ewindisch @forrestbrazeal @jeremy_daly @simalexan @IamStan @austencollins @sbarski @RobGruhl @yoshidashingo @slobodan_ @theburningmonk;#serverless;"1161631054249246722";https://twitter.com/IOpipes/status/1161631054249246722
